record - header - datestamp,record - metadata - oai_dc:dc - dc:identifier,record - metadata - oai_dc:dc - dc:format,record - metadata - oai_dc:dc - dc:title - xml:lang,record - metadata - oai_dc:dc - dc:title,record - metadata - oai_dc:dc - dc:type,record - metadata - oai_dc:dc - dc:type - xml:lang,record - metadata - oai_dc:dc - dc:description - xml:lang,record - metadata - oai_dc:dc - dc:description,record - metadata - oai_dc:dc - dc:language,record - metadata - oai_dc:dc - dc:coverage,record - metadata - oai_dc:dc - dc:subject - xml:lang,record - metadata - oai_dc:dc - dc:subject,record - metadata - oai_dc:dc - dc:creator,record - metadata - oai_dc:dc - dc:publisher,record - metadata - oai_dc:dc - dc:rights,record - header - identifier
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02075.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02075.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02076.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02076.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02077.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02077.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02078.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02078.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02079.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02079.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02080.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02080.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02081.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02081.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02082.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02082.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02113.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02113.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02114.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02114.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02115.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02115.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02116.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02116.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02117.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02117.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02118.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02118.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02119.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02119.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02120.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02120.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02121.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02121.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02122.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02122.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02103.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02103.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02104.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02104.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02105.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02105.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02106.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02106.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02107.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02107.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02108.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02108.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02109.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02109.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02110.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02110.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02111.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02111.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02112.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02112.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02133.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02133.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02134.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02134.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02135.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02135.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02136.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02136.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02137.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02137.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02138.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02138.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02139.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02139.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02140.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02140.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02141.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02141.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02142.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02142.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02123.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02123.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02124.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02124.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02125.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02125.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02126.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02126.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02127.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02127.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02128.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02128.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02129.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02129.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02130.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02130.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02131.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02131.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02132.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02132.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02153.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02153.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02154.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02154.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02155.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02155.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02156.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02156.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02157.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02157.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02158.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02158.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02159.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02159.cmdi
2021-01-12T16:53:23Z,clarin-ids:zw.ZW--_S_02160.cmdi,,,,,,,,,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:zw.ZW--_S_02160.cmdi
