record - header - datestamp,record - metadata - oai_dc:dc - dc:identifier,record - metadata - oai_dc:dc - dc:source,record - metadata - oai_dc:dc - dc:language,record - metadata - oai_dc:dc - dc:title - xml:lang,record - metadata - oai_dc:dc - dc:title,record - metadata - oai_dc:dc - dc:format,record - metadata - oai_dc:dc - dc:subject - xml:lang,record - metadata - oai_dc:dc - dc:subject,record - metadata - oai_dc:dc - dc:publisher,record - metadata - oai_dc:dc - dc:type,record - metadata - oai_dc:dc - dc:creator,record - metadata - oai_dc:dc - dc:coverage,record - metadata - oai_dc:dc - dc:description,record - metadata - oai_dc:dc - dc:description - xml:lang,record - metadata - oai_dc:dc - dc:rights,record - metadata - oai_dc:dc - dc:relation,record - header - identifier
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00351,http://hdl.handle.net/10932/00-01B8-B0A6-359F-E101-A,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 85",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00351
,http://hdl.handle.net/10932/00-01B8-B0A6-08DF-E001-A,http://hdl.handle.net/10932/00-01B8-B0A6-6F5F-E201-3,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A3-1C0F-D301-A,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-9B7F-E301-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A5-E15F-DF01-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-B4CF-E401-7,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-E24F-E501-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A7-082F-E601-9,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A7-34AF-E701-B,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00352,http://hdl.handle.net/10932/00-01B8-B0A8-FE6F-E901-E,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 86",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00352
,http://hdl.handle.net/10932/00-01B8-B0A8-1C9F-E801-C,http://hdl.handle.net/10932/00-01B8-B0A9-28BF-EA01-C,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-9B7F-E301-B,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A7-34AF-E701-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A9-4AAF-EB01-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A9-749F-EC01-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A9-9B5F-ED01-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A9-C16F-EE01-4,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00353,http://hdl.handle.net/10932/00-01B8-B0AA-0F4F-F001-A,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 87",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00353
,http://hdl.handle.net/10932/00-01B8-B0A9-E18F-EF01-5,http://hdl.handle.net/10932/00-01B8-B0AA-3AEF-F101-3,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-9B7F-E301-B,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A9-C16F-EE01-4,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AA-614F-F201-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AA-86EF-F301-9,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AA-AE1F-F401-7,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AA-CF6F-F501-8,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00354,http://hdl.handle.net/10932/00-01B8-B0AB-28CF-F701-7,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 88",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00354
,http://hdl.handle.net/10932/00-01B8-B0AA-FBCF-F601-A,http://hdl.handle.net/10932/00-01B8-B0AB-548F-F801-7,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A6-9B7F-E301-B,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AB-828F-F901-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AA-CF6F-F501-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AB-AE9F-FA01-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AB-DC9F-FB01-9,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AC-090F-FC01-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AC-355F-FD01-5,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00355,http://hdl.handle.net/10932/00-01B8-B0AC-7D9F-FF01-E,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 89",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00355
,http://hdl.handle.net/10932/00-01B8-B0AC-5D9F-FE01-3,http://hdl.handle.net/10932/00-01B8-B0AC-A0F0-0001-3,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AB-828F-F901-A,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AC-355F-FD01-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AC-BA60-0101-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AC-E7F0-0201-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-0A80-0301-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-3C30-0401-B,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00356,http://hdl.handle.net/10932/00-01B8-B0AD-8870-0601-C,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 95",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00356
,http://hdl.handle.net/10932/00-01B8-B0AD-6290-0501-F,http://hdl.handle.net/10932/00-01B8-B0AD-B540-0701-4,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AB-828F-F901-A,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-DB40-0801-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AE-0160-0901-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AE-2750-0A01-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AF-08C0-0B01-6,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AF-2E50-0C01-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AF-6E90-0D01-C,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00357,http://hdl.handle.net/10932/00-01B8-B0AF-C250-0F01-E,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 96",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00357
,http://hdl.handle.net/10932/00-01B8-B0AF-9BB0-0E01-E,http://hdl.handle.net/10932/00-01B8-B0AF-EF40-1001-6,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-DB40-0801-8,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AF-6E90-0D01-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B0-1490-1101-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B0-3C10-1201-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B1-21A0-1301-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B1-4280-1401-4,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00358,http://hdl.handle.net/10932/00-01B8-B0B2-4F20-1601-2,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 97",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00358
,http://hdl.handle.net/10932/00-01B8-B0B1-68A0-1501-B,http://hdl.handle.net/10932/00-01B8-B0B2-7BD0-1701-6,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-DB40-0801-8,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B1-4280-1401-4,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B3-5B00-1801-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B3-8250-1901-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B3-A250-1A01-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B3-C940-1B01-5,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00359,http://hdl.handle.net/10932/00-01B8-B0B4-07B0-1D01-2,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 98",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00359
,http://hdl.handle.net/10932/00-01B8-B0B3-E160-1C01-0,http://hdl.handle.net/10932/00-01B8-B0B4-2F30-1E01-2,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0AD-DB40-0801-8,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B4-50D0-1F01-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B3-C940-1B01-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B4-7BE0-2001-3,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B4-A1E0-2101-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B4-BF40-2201-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0B4-E2C0-2301-7,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00340,http://hdl.handle.net/10932/00-01B8-B091-07CF-9001-8,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 35",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00340
,http://hdl.handle.net/10932/00-01B8-B090-E3DF-8F01-A,http://hdl.handle.net/10932/00-01B8-B091-27DF-9101-6,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B08E-C0FF-8201-C,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-4F9F-9201-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B090-A8FF-8E01-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-73BF-9301-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-955F-9401-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B092-70DF-9501-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B092-9C3F-9601-C,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00341,http://hdl.handle.net/10932/00-01B8-B093-A7AF-9801-3,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 36",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00341
,http://hdl.handle.net/10932/00-01B8-B092-C2AF-9701-F,http://hdl.handle.net/10932/00-01B8-B093-DF3F-9901-5,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-4F9F-9201-E,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B092-9C3F-9601-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B094-CC7F-9A01-6,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B094-F6DF-9B01-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B095-249F-9C01-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B096-11FF-9D01-2,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00342,http://hdl.handle.net/10932/00-01B8-B096-641F-9F01-D,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 37",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00342
,http://hdl.handle.net/10932/00-01B8-B096-370F-9E01-2,http://hdl.handle.net/10932/00-01B8-B096-958F-A001-C,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-4F9F-9201-E,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B096-11FF-9D01-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B096-BC6F-A101-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B096-E0FF-A201-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-08BF-A301-2,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-359F-A401-E,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00343,http://hdl.handle.net/10932/00-01B8-B097-898F-A601-8,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 38",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00343
,http://hdl.handle.net/10932/00-01B8-B097-624F-A501-B,http://hdl.handle.net/10932/00-01B8-B097-B4BF-A701-2,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B091-4F9F-9201-E,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-D56F-A801-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-359F-A401-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-FC1F-A901-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B098-290F-AA01-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B098-5BCF-AB01-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B099-426F-AC01-A,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00344,http://hdl.handle.net/10932/00-01B8-B099-A23F-AE01-3,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 39",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00344
,http://hdl.handle.net/10932/00-01B8-B099-6F5F-AD01-5,http://hdl.handle.net/10932/00-01B8-B099-C94F-AF01-E,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B097-D56F-A801-C,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B099-426F-AC01-A,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00345,http://hdl.handle.net/10932/00-01B8-B09A-186F-B101-8,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 71",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00345
,http://hdl.handle.net/10932/00-01B8-B099-EF1F-B001-2,http://hdl.handle.net/10932/00-01B8-B09A-4DAF-B201-9,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09A-75AF-B301-3,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09A-9ADF-B401-3,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09A-C28F-B501-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09B-A8EF-B601-D,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09B-D60F-B701-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09C-022F-B801-1,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00346,http://hdl.handle.net/10932/00-01B8-B09C-55EF-BA01-4,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 72",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00346
,http://hdl.handle.net/10932/00-01B8-B09C-2E0F-B901-1,http://hdl.handle.net/10932/00-01B8-B09C-7BAF-BB01-9,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09A-75AF-B301-3,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09C-022F-B801-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09C-A96F-BC01-4,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09C-CF7F-BD01-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09D-A78F-BE01-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09D-C8FF-BF01-8,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00347,http://hdl.handle.net/10932/00-01B8-B09E-E24F-C101-3,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 74",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00347
,http://hdl.handle.net/10932/00-01B8-B09E-AF7F-C001-8,http://hdl.handle.net/10932/00-01B8-B09F-0F1F-C201-0,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09A-75AF-B301-3,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-34DF-C301-7,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-654F-C401-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-8F1F-C501-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-B4CF-C601-D,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-D48F-C701-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A0-02CF-C801-F,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00348,http://hdl.handle.net/10932/00-01B8-B0A1-155F-CA01-6,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 75",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00348
,http://hdl.handle.net/10932/00-01B8-B0A0-2F8F-C901-F,http://hdl.handle.net/10932/00-01B8-B0A1-F4BF-CB01-3,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-34DF-C301-7,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A0-02CF-C801-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A2-12DF-CC01-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A2-3C6F-CD01-D,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A2-627F-CE01-7,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A2-8E7F-CF01-7,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00349,http://hdl.handle.net/10932/00-01B8-B0A2-DAFF-D101-C,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 83",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00349
,http://hdl.handle.net/10932/00-01B8-B0A2-B4CF-D001-5,http://hdl.handle.net/10932/00-01B8-B0A3-019F-D201-D,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B09F-34DF-C301-7,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A3-1C0F-D301-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A3-48EF-D401-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A3-6E5F-D501-3,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A4-4E8F-D601-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A4-74DF-D701-4,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B0A4-9C5F-D801-8,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00330,http://hdl.handle.net/10932/00-01B8-B07E-9BAF-4201-0,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 21",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00330
,http://hdl.handle.net/10932/00-01B8-B07E-68DF-4101-7,http://hdl.handle.net/10932/00-01B8-B07E-BA8F-4301-2,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07D-B5FF-3C01-9,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07E-DB0F-4401-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07E-FAFF-4501-5,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07F-225F-4601-C,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07F-477F-4701-3,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07F-6EDF-4801-1,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00331,http://hdl.handle.net/10932/00-01B8-B07F-C7DF-4A01-3,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 22",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00331
,http://hdl.handle.net/10932/00-01B8-B07F-953F-4901-9,http://hdl.handle.net/10932/00-01B8-B07F-EF8F-4B01-8,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07D-B5FF-3C01-9,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-120F-4C01-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B07F-6EDF-4801-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-3B9F-4D01-6,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-562F-4E01-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-749F-4F01-8,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-974F-5001-6,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00332,http://hdl.handle.net/10932/00-01B8-B080-E7DF-5201-1,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 24",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00332
,http://hdl.handle.net/10932/00-01B8-B080-C28F-5101-1,http://hdl.handle.net/10932/00-01B8-B081-359F-5301-8,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-120F-4C01-F,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B081-623F-5401-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B082-587F-5501-4,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B082-816F-5601-A,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B082-A10F-5701-B,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B082-CD3F-5801-E,,,,,,,,,,,,,,,
2021-01-12T16:50:15Z,clarin-ids:mkhz1.00333,http://hdl.handle.net/10932/00-01B8-B083-3ABF-5A01-9,de,deu,"Das Pfennig=Magazin für Belehrung und Unterhaltung, Nr. 25",text/xml,deu,Historischer Korpus,IDS Mannheim,text,,,,,,,oai:repos.ids-mannheim.de:clarin-ids:mkhz1.00333
,http://hdl.handle.net/10932/00-01B8-B083-14EF-5901-9,http://hdl.handle.net/10932/00-01B8-B083-709F-5B01-0,,,,text/plain,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B080-120F-4C01-F,,,,image/jpeg,deu,Zeitung,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B083-A16F-5C01-F,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B082-CD3F-5801-E,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B083-C5EF-5D01-0,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B083-FC6F-5E01-3,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B084-2E8F-5F01-1,,,,,,,,,,,,,,,
,,http://hdl.handle.net/10932/00-01B8-B084-559F-6001-3,,,,,,,,,,,,,,,
